	Date	Ticker	Open	High	Low	Close	Volume	VIX	Return	Close_Zscore
9276	2021-11-16	AMZN	176.9499969482422	178.8249969482422	176.25750732421875	177.03500366210938	44342000	16.3700008392334	-0.001404486161877938	1.4011485759565083
9277	2021-11-17	AMZN	178.23599243164062	179.3625030517578	177.2675018310547	177.4499969482422	51206000	17.110000610351562	0.0023441312596286235	1.408814702769917
9278	2021-11-18	AMZN	178.3175048828125	185.2100067138672	178.0500030517578	184.80299377441406	114070000	17.59000015258789	0.04143700734081479	1.5446458306739603
9279	2021-11-19	AMZN	185.63450622558594	188.1074981689453	183.78599548339844	183.82850646972656	98734000	17.90999984741211	-0.005273114275827329	1.5266442303940937
9280	2021-11-22	AMZN	183.81900024414062	185.67300415039062	178.375	178.6284942626953	96844000	19.170000076293945	-0.02828730052206352	1.4305849582505512
9281	2021-11-23	AMZN	179.2519989013672	181.05250549316406	176.385498046875	179.0019989013672	73804000	19.3799991607666	0.0020909577736383245	1.4374846696944097
9282	2021-11-24	AMZN	178.1334991455078	180.6820068359375	176.84249877929688	179.02049255371094	46560000	18.579999923706055	0.00010331533981333685	1.437826300966162
9283	2021-11-26	AMZN	180.10499572753906	181.6750030517578	175.20750427246094	175.22799682617188	59826000	28.6200008392334	-0.021184701669844985	1.3677679309680495
9284	2021-11-29	AMZN	177.3820037841797	179.8000030517578	176.5749969482422	178.07850646972656	65312000	22.959999084472656	0.016267432688752415	1.4204250922777415
9285	2021-11-30	AMZN	178.1750030517578	179.2884979248047	174.60049438476562	175.35350036621094	80022000	27.190000534057617	-0.015302274022490625	1.3700863445077887
9286	2021-12-01	AMZN	177.25	177.99400329589844	172.0800018310547	172.18600463867188	74916000	31.1200008392334	-0.0180634873037836	1.311573533000584
9287	2021-12-02	AMZN	173.0	174.63499450683594	171.1875	171.8679962158203	64726000	27.950000762939453	-0.0018468889124809706	1.3056989972459696
9288	2021-12-03	AMZN	172.75	173.49349975585938	166.92999267578125	169.489501953125	80712000	30.670000076293945	-0.013839076006382012	1.2617613258375897
9289	2021-12-06	AMZN	169.64999389648438	173.69549560546875	166.9344940185547	171.36849975585938	68860000	27.18000030517578	0.011086219388703134	1.2964718522948009
9290	2021-12-07	AMZN	174.60000610351562	177.49949645996094	173.33450317382812	176.1645050048828	66410000	21.889999389648438	0.027986504263362688	1.3850679468952827
9291	2021-12-08	AMZN	176.15049743652344	177.17999267578125	174.75050354003906	176.1580047607422	45254000	19.899999618530273	-3.689871657430732e-05	1.3849478685769934
9292	2021-12-09	AMZN	175.75	176.96949768066406	174.13949584960938	174.17100524902344	46062000	21.579999923706055	-0.011279643604146683	1.3482422380426669
9293	2021-12-10	AMZN	175.41700744628906	175.927001953125	170.5	172.21200561523438	60690000	18.690000534057617	-0.011247564604614624	1.312053846273741
9294	2021-12-13	AMZN	172.0	172.10000610351562	169.1300048828125	169.5675048828125	62170000	20.309999465942383	-0.015356076499860039	1.2632022656570603
9295	2021-12-14	AMZN	167.5500030517578	169.49899291992188	166.44000244140625	169.0915069580078	55976000	21.889999389648438	-0.0028071293797337082	1.254409206645247
9296	2021-12-15	AMZN	168.59800720214844	173.60000610351562	165.19500732421875	173.31500244140625	75794000	19.290000915527344	0.024977573145925636	1.3324293892687058
9297	2021-12-16	AMZN	173.36849975585938	174.16600036621094	168.16050720214844	168.87100219726562	60876000	20.56999969482422	-0.025641174633125208	1.2503358456649711
9298	2021-12-17	AMZN	167.7104949951172	170.89849853515625	165.61349487304688	170.0175018310547	85542000	21.56999969482422	0.00678920370502567	1.2715150113957168
9299	2021-12-20	AMZN	166.85000610351562	167.87449645996094	165.60000610351562	167.07899475097656	57372000	22.8700008392334	-0.017283556389377508	1.2172322828053346
9300	2021-12-21	AMZN	167.85049438476562	170.7165069580078	165.6475067138672	170.41700744628906	55956000	21.010000228881836	0.019978649621920752	1.278895036112732
9301	2021-12-22	AMZN	169.27000427246094	172.0500030517578	168.50050354003906	171.03700256347656	55036000	18.6299991607666	0.0036381058820253998	1.2903481399360368
9302	2021-12-23	AMZN	170.42799377441406	171.97500610351562	170.14999389648438	171.06849670410156	36788000	17.959999084472656	0.0001841364158221559	1.2909299278443678
9303	2021-12-27	AMZN	171.03700256347656	172.9429931640625	169.2154998779297	169.66949462890625	58688000	17.68000030517578	-0.008178022851368039	1.2650863113834576
9304	2021-12-28	AMZN	170.1824951171875	172.17599487304688	169.135498046875	170.66099548339844	54638000	17.540000915527344	0.005843719029521299	1.283402201158377
9305	2021-12-29	AMZN	170.83999633789062	171.21200561523438	168.60049438476562	169.2010040283203	35754000	16.950000762939453	-0.0085549217086347	1.2564319343730488
9306	2021-12-30	AMZN	169.6999969482422	170.88800048828125	168.5240020751953	168.64450073242188	37584000	17.329999923706055	-0.0032890070546229833	1.2461517082079634
9307	2021-12-31	AMZN	168.95599365234375	169.35000610351562	166.55850219726562	166.7169952392578	47830000	17.219999313354492	-0.011429400216389607	1.2105451043473683
9308	2022-01-03	AMZN	167.5500030517578	170.70350646972656	166.16050720214844	170.4044952392578	63520000	16.600000381469727	0.022118320898886212	1.2786638994437247
9309	2022-01-04	AMZN	170.43800354003906	171.39999389648438	166.34950256347656	167.52200317382812	70726000	16.90999984741211	-0.016915587005979504	1.2254159302581307
9310	2022-01-05	AMZN	166.88299560546875	167.12649536132812	164.35699462890625	164.35699462890625	64302000	19.729999542236328	-0.018893091563845	1.166949064210741
9311	2022-01-06	AMZN	163.45050048828125	164.8000030517578	161.93699645996094	163.25399780273438	51958000	19.610000610351562	-0.006710981961323137	1.146573521215776
9312	2022-01-07	AMZN	163.83900451660156	165.24349975585938	162.031005859375	162.5540008544922	46606000	18.760000228881836	-0.004287778294336242	1.1336425520807565
9313	2022-01-10	AMZN	160.5854949951172	161.6614990234375	156.30450439453125	161.48599243164062	87798000	19.399999618530273	-0.006570176170610398	1.1139133461370525
9314	2022-01-11	AMZN	161.5	166.35000610351562	160.70150756835938	165.36199951171875	62806000	18.40999984741211	0.024002125643924677	1.1855144124637964
9315	2022-01-12	AMZN	166.5749969482422	166.8780059814453	164.41700744628906	165.20700073242188	50030000	17.6200008392334	-0.0009373300985386912	1.1826511365079702
9316	2022-01-13	AMZN	165.25050354003906	166.22149658203125	161.09100341796875	161.21400451660156	52188000	20.309999465942383	-0.024169655027437842	1.1088889423260069
9317	2022-01-14	AMZN	160.14999389648438	162.25	159.80050659179688	162.13800048828125	45974000	19.190000534057617	0.005731487003565627	1.1259578215842325
9318	2022-01-18	AMZN	159.10499572753906	159.7344970703125	157.6645050048828	158.91749572753906	67292000	22.790000915527344	-0.019862738846190164	1.066465779847599
9319	2022-01-19	AMZN	158.76199340820312	159.25	156.25	156.2989959716797	53242000	23.850000381469727	-0.016477101806013472	1.0180945125040752
9320	2022-01-20	AMZN	156.76600646972656	158.0	151.3509979248047	151.66749572753906	71974000	25.59000015258789	-0.02963230963415675	0.932537301353068
9321	2022-01-21	AMZN	149.9499969482422	150.89999389648438	142.07049560546875	142.64300537109375	163972000	28.850000381469727	-0.05950180896147472	0.765828851335511
9322	2022-01-24	AMZN	139.0	144.94500732421875	135.3520050048828	144.54400634765625	155624000	29.899999618530273	0.01332698348311534	0.8009458400813915
9323	2022-01-25	AMZN	142.24249267578125	143.60000610351562	138.14500427246094	139.98599243164062	90824000	31.15999984741211	-0.031533745543573244	0.716746134049823
9324	2022-01-26	AMZN	144.75	145.18499755859375	137.31849670410156	138.87249755859375	95602000	31.959999084472656	-0.007954330670553511	0.6961766617520811
9325	2022-01-27	AMZN	140.8000030517578	144.24349975585938	139.35000610351562	139.6374969482422	77516000	30.489999771118164	0.005508645722495764	0.7103084140699929
9326	2022-01-28	AMZN	140.86050415039062	143.9980010986328	137.92950439453125	143.97799682617188	74392000	27.65999984741211	0.031084056738273746	0.7904900064226577
9327	2022-01-31	AMZN	144.75	150.36050415039062	144.30050659179688	149.57350158691406	78308000	24.829999923706055	0.03886361030218932	0.8938551704247412
9328	2022-02-01	AMZN	150.0	151.70799255371094	147.62750244140625	151.19349670410156	59220000	21.959999084472656	0.010830762802234384	0.9237811678334986
9329	2022-02-02	AMZN	155.05050659179688	155.0749969482422	148.86349487304688	150.6125030517578	87330000	22.09000015258789	-0.0038427158906232384	0.9130485339199291
9330	2022-02-03	AMZN	141.7375030517578	144.24749755859375	138.33299255371094	138.8455047607422	225532000	24.350000381469727	-0.0781276325178123	0.6956780266697956
9331	2022-02-04	AMZN	155.60650634765625	161.1999969482422	150.60800170898438	157.63949584960938	253456000	23.219999313354492	0.13535901735711864	1.0428574241003825
9332	2022-02-07	AMZN	158.52000427246094	162.6909942626953	157.25	157.9355010986328	102624000	22.860000610351562	0.0018777353189827206	1.0483254975663276
9333	2022-02-08	AMZN	156.75050354003906	161.79249572753906	155.55050659179688	161.4134979248047	76040000	21.440000534057617	0.022021627828944013	1.1125741628267425
9334	2022-02-09	AMZN	162.87350463867188	163.83450317382812	160.25	161.1894989013672	68786000	19.959999084472656	-0.0013877341505965646	1.1084362527035363
9335	2022-02-10	AMZN	158.35000610351562	160.7165069580078	157.75	159.0034942626953	68268000	23.90999984741211	-0.013561706274733853	1.068054421636045
9336	2022-02-11	AMZN	158.13450622558594	159.0	152.73399353027344	153.2935028076172	77100000	27.360000610351562	-0.03591110674363196	0.9625743571125436
9337	2022-02-14	AMZN	151.75100708007812	158.44850158691406	151.64999389648438	155.16700744628906	83230000	28.329999923706055	0.012221683270054351	0.9971834089345808
9338	2022-02-15	AMZN	157.60549926757812	158.0070037841797	154.6374969482422	156.510498046875	56440000	25.700000762939453	0.008658352201907249	1.0220015678322605
9339	2022-02-16	AMZN	155.79049682617188	158.83399963378906	154.7344970703125	158.10049438476562	52704000	24.290000915527344	0.010159039538768955	1.0513734009833733
9340	2022-02-17	AMZN	158.14599609375	160.3489990234375	154.5	154.65249633789062	64032000	28.110000610351562	-0.021808901106176726	0.9876788999806032
9341	2022-02-18	AMZN	155.49949645996094	155.49949645996094	150.89300537109375	152.60150146484375	63604000	27.75	-0.013261957754408193	0.9497910899464996
9342	2022-02-22	AMZN	150.47850036621094	152.9824981689453	148.48550415039062	150.19749450683594	66128000	28.809999465942383	-0.015753494788264932	0.9053821252325338
9343	2022-02-23	AMZN	151.65049743652344	151.76300048828125	144.6510009765625	144.82699584960938	64244000	31.020000457763672	-0.03575624663287669	0.8061734750367717
9344	2022-02-24	AMZN	139.83749389648438	151.74899291992188	139.5	151.35800170898438	100786000	30.31999969482422	0.04509522427819257	0.9268200512829732
9345	2022-02-25	AMZN	150.5500030517578	153.99000549316406	149.2135009765625	153.7884979248047	62396000	27.59000015258789	0.01605793012842116	0.9717183492376669
9346	2022-02-28	AMZN	152.4250030517578	154.4499969482422	150.85000610351562	153.56300354003906	57684000	30.149999618530273	-0.0014662630028149382	0.9675528154637744
9347	2022-03-01	AMZN	152.7324981689453	154.0989990234375	149.9770050048828	151.14199829101562	44874000	33.31999969482422	-0.015765550251120253	0.9228298431287424
9348	2022-03-02	AMZN	150.8489990234375	152.99949645996094	148.75	152.05250549316406	47334000	30.739999771118164	0.0060241839623909055	0.9396495457828186
9349	2022-03-03	AMZN	153.531494140625	153.9290008544922	146.8560028076172	147.89849853515625	65198000	30.479999542236328	-0.027319556126581324	0.8629130172943109
9350	2022-03-04	AMZN	147.15899658203125	147.85000610351562	143.8070068359375	145.64100646972656	60934000	31.979999542236328	-0.0152637929917393	0.8212106065996247
9351	2022-03-07	AMZN	145.44349670410156	146.09449768066406	137.41650390625	137.4530029296875	86934000	36.45000076293945	-0.05622045424233624	0.6699544885271745
9352	2022-03-08	AMZN	136.68350219726562	140.69949340820312	133.57249450683594	136.01449584960938	91662000	35.130001068115234	-0.010465446730283379	0.6433811003149713
9353	2022-03-09	AMZN	139.5	140.25	136.8280029296875	139.2790069580078	82656000	32.45000076293945	0.024001199930983708	0.7036860666289433
9354	2022-03-10	AMZN	145.68499755859375	148.67449951171875	143.97799682617188	146.8175048828125	135062000	30.229999542236328	0.05412515560997311	0.8429439365880151
9355	2022-03-11	AMZN	149.57449340820312	149.6750030517578	145.36900329589844	145.52450561523438	68900000	30.75	-0.008806846762653975	0.8190584987119763
9356	2022-03-14	AMZN	145.9810028076172	147.4499969482422	140.88400268554688	141.85299682617188	74086000	31.770000457763672	-0.025229488143872714	0.751235107553571
9357	2022-03-15	AMZN	142.85000610351562	147.98500061035156	142.0	147.3665008544922	75584000	29.829999923706055	0.038867730338306705	0.8530854807516961
9358	2022-03-16	AMZN	148.5	153.14999389648438	147.35350036621094	153.10400390625	84958000	26.670000076293945	0.038933563723705156	0.9590737640730274
9359	2022-03-17	AMZN	152.6405029296875	157.49850463867188	152.13999938964844	157.23899841308594	72934000	25.670000076293945	0.027007748989816838	1.0354590775742385
9360	2022-03-18	AMZN	156.81300354003906	161.593994140625	156.01100158691406	161.25050354003906	102962000	23.8700008392334	0.025512151358369817	1.1095631849019407
9361	2022-03-21	AMZN	161.12100219726562	163.08399963378906	159.55299377441406	161.4915008544922	66538000	23.530000686645508	0.0014945523217748669	1.1140151026462133
9362	2022-03-22	AMZN	161.8054962158203	166.16700744628906	161.69900512695312	164.88900756835938	64086000	22.940000534057617	0.02103830044237709	1.1767768826273424
9363	2022-03-23	AMZN	163.7050018310547	166.3699951171875	162.68699645996094	163.4080047607422	55812000	23.56999969482422	-0.008981816492546923	1.1494184753624737
9364	2022-03-24	AMZN	163.74949645996094	164.11849975585938	160.0500030517578	163.64950561523438	56798000	21.670000076293945	0.0014779010051912955	1.1538796949483037
9365	2022-03-25	AMZN	164.0	165.36849975585938	162.25	164.77349853515625	49032000	20.809999465942383	0.006868294014676479	1.1746430965488224
9366	2022-03-28	AMZN	164.97500610351562	169.03750610351562	164.89999389648438	168.99049377441406	59854000	19.6299991607666	0.025592678900108856	1.252543200853992
9367	2022-03-29	AMZN	170.38400268554688	170.8314971923828	167.86849975585938	169.31500244140625	66154000	18.899999618530273	0.00192027764251268	1.2585378149268958
9368	2022-03-30	AMZN	168.50950622558594	168.95050048828125	165.5	166.30099487304688	56168000	19.329999923706055	-0.01780118433038691	1.2028603738508445
9369	2022-03-31	AMZN	166.44500732421875	166.4949951171875	162.95350646972656	162.99749755859375	59966000	20.559999465942383	-0.019864567358571672	1.1418352195011237
9370	2022-04-01	AMZN	164.14950561523438	165.82699584960938	162.3195037841797	163.55999755859375	57090000	19.6299991607666	0.003450973226124532	1.1522262221429407
9371	2022-04-04	AMZN	164.125	168.39450073242188	163.20550537109375	168.34649658203125	49882000	18.56999969482422	0.029264484561530857	1.2406467092497742
9372	2022-04-05	AMZN	167.7415008544922	168.11050415039062	163.26600646972656	164.05499267578125	53728000	21.030000686645508	-0.025492089193307588	1.161370214268064
9373	2022-04-06	AMZN	161.65049743652344	162.1999969482422	157.25450134277344	158.75599670410156	79056000	22.100000381469727	-0.032300120131985244	1.0634824255734834
9374	2022-04-07	AMZN	158.39999389648438	160.07899475097656	154.51150512695312	157.7845001220703	68136000	21.549999237060547	-0.0061194323502751224	1.0455360725949894
9375	2022-04-08	AMZN	156.75	157.36849975585938	154.2310028076172	154.4604949951172	46002000	21.15999984741211	-0.021066740550443774	0.9841320796072855
9376	2022-04-11	AMZN	152.71299743652344	154.13650512695312	150.5345001220703	151.1219940185547	52112000	24.3700008392334	-0.021613947156313595	0.9224603063323171
9377	2022-04-12	AMZN	153.6925048828125	155.0989990234375	150.38299560546875	150.78750610351562	55178000	24.260000228881836	-0.002213363562407644	0.9162813466721806
9378	2022-04-13	AMZN	150.01849365234375	156.02499389648438	149.60000610351562	155.54100036621094	53390000	21.81999969482422	0.03152445706895657	1.0040921403460104
9379	2022-04-14	AMZN	155.38999938964844	155.89700317382812	151.4720001220703	151.7064971923828	51598000	22.700000762939453	-0.024652684274885983	0.9332577712628033
9380	2022-04-18	AMZN	151.52349853515625	154.0395050048828	150.25050354003906	152.78500366210938	46514000	22.170000076293945	0.007109164667870926	0.9531809065092842
9381	2022-04-19	AMZN	152.0294952392578	158.6490020751953	151.55050659179688	158.11549377441406	54926000	21.3700008392334	0.03488883060861969	1.0516504831121956
9382	2022-04-20	AMZN	157.6024932861328	157.6024932861328	153.60350036621094	153.9980010986328	59630000	20.31999969482422	-0.026041044919075107	0.9755884790736084
9383	2022-04-21	AMZN	154.71400451660156	156.73800659179688	147.58949279785156	148.29600524902344	63970000	22.68000030517578	-0.037026427673936824	0.8702561165190824
9384	2022-04-22	AMZN	148.25	149.61500549316406	143.69749450683594	144.35000610351562	73078000	28.209999084472656	-0.026608937569704394	0.7973620942158299
9385	2022-04-25	AMZN	144.0229949951172	146.22149658203125	142.30650329589844	146.07400512695312	61874000	27.020000457763672	0.011943186356370372	0.829209344717215
9386	2022-04-26	AMZN	144.8000030517578	144.8560028076172	138.92950439453125	139.39100646972656	77530000	33.52000045776367	-0.0457507730510871	0.7057550216905464
9387	2022-04-27	AMZN	140.19149780273438	141.94850158691406	135.7834930419922	138.16700744628906	71336000	31.600000381469727	-0.008781047317448887	0.6831442179818876
9388	2022-04-28	AMZN	142.17799377441406	145.9375	140.3000030517578	144.59649658203125	117316000	29.989999771118164	0.04653418536434306	0.8019154865952763
9389	2022-04-29	AMZN	129.8489990234375	130.76100158691406	121.625	124.28150177001953	272662000	33.400001525878906	-0.140494377749234	0.42663874924396344
9390	2022-05-02	AMZN	122.4010009765625	124.66799926757812	118.375	124.5	148788000	32.34000015258789	0.0017580913238786078	0.4306750437950024
9391	2022-05-03	AMZN	124.05349731445312	126.22049713134766	122.82499694824219	124.25350189208984	79134000	29.25	-0.0019799044812061073	0.42612151047856267
9392	2022-05-04	AMZN	123.5999984741211	126.0	119.18299865722656	125.92849731445312	110746000	25.420000076293945	0.01348046853293483	0.4570635226719997
9393	2022-05-05	AMZN	123.0	123.4990005493164	115.07250213623047	116.40699768066406	144392000	31.200000762939453	-0.07561036490424522	0.281173873163089
9394	2022-05-06	AMZN	114.8499984741211	119.05049896240234	113.08149719238281	114.77249908447266	124260000	30.190000534057617	-0.014041240035030156	0.2509799545300736
9395	2022-05-09	AMZN	111.3125	114.0	107.95700073242188	108.78900146484375	128124000	34.75	-0.05213354825727934	0.14044743973386023
9396	2022-05-10	AMZN	111.25	112.64250183105469	107.1709976196289	108.85900115966797	105434000	32.9900016784668	0.0006434445934944133	0.14174053664736216
9397	2022-05-11	AMZN	108.10350036621094	110.15599822998047	104.42849731445312	105.37200164794922	109704000	32.560001373291016	-0.03203225709010704	0.07732556573485674
9398	2022-05-12	AMZN	102.75	110.78050231933594	102.40550231933594	106.93049621582031	132026000	31.770000457763672	0.014790404884573283	0.1061154700406453
9399	2022-05-13	AMZN	109.06900024414062	113.18399810791016	107.80000305175781	113.05500030517578	93684000	28.8700008392334	0.05727556035084924	0.2192527823469778
9400	2022-05-16	AMZN	113.0999984741211	113.99250030517578	110.35399627685547	110.81050109863281	74566000	27.469999313354492	-0.01985316173972196	0.17779038735187686
9401	2022-05-17	AMZN	113.2750015258789	115.80000305175781	111.27649688720703	115.36849975585938	76448000	26.100000381469727	0.04113327357999652	0.2619898115094587
9402	2022-05-18	AMZN	111.43949890136719	112.85299682617188	106.2490005493164	107.11250305175781	108380000	30.959999084472656	-0.07156196640827217	0.10947766295274365
9403	2022-05-19	AMZN	106.28050231933594	110.03399658203125	106.19300079345703	107.31900024414062	88142000	29.350000381469727	0.0019278532990965047	0.11329226361332607
9404	2022-05-20	AMZN	109.56849670410156	109.89800262451172	105.0094985961914	107.59100341796875	99500000	29.43000030517578	0.0025345295167615856	0.11831694929835837
9405	2022-05-23	AMZN	108.46099853515625	108.81900024414062	103.94999694824219	107.55699920654297	107798000	28.479999542236328	-0.0003160506951839226	0.11768879311923269
9406	2022-05-24	AMZN	104.0250015258789	105.4000015258789	101.26000213623047	104.0999984741211	102934000	29.450000762939453	-0.03214110432537598	0.0538279864643719
9407	2022-05-25	AMZN	103.65550231933594	108.17500305175781	103.6500015258789	106.7750015258789	93120000	28.3700008392334	0.025696475417555487	0.10324303318025477
9408	2022-05-26	AMZN	107.97000122070312	112.66549682617188	107.45349884033203	111.07749938964844	93002000	27.5	0.04029499229486544	0.1827226183693062
9409	2022-05-27	AMZN	113.55000305175781	115.18699645996094	112.62799835205078	115.14649963378906	93660000	25.719999313354492	0.036632083603781895	0.25788882687849635
9410	2022-05-31	AMZN	116.27999877929688	121.99449920654297	115.67500305175781	120.20950317382812	144634000	26.190000534057617	0.04397010379074828	0.3514171524964074
9411	2022-06-01	AMZN	122.25599670410156	125.17900085449219	120.62249755859375	121.68399810791016	127528000	25.690000534057617	0.012266042992872705	0.37865534050599364
9412	2022-06-02	AMZN	121.68399810791016	125.61000061035156	120.04499816894531	125.51100158691406	100560000	24.719999313354492	0.03145034300738625	0.44935116852478946
9413	2022-06-03	AMZN	124.19999694824219	124.4000015258789	121.04650115966797	122.3499984741211	97604000	24.790000915527344	-0.025185068024527135	0.39095829439888075
9414	2022-06-06	AMZN	125.25	128.99000549316406	123.80999755859375	124.79000091552734	135269000	25.06999969482422	0.01994280728922404	0.4360321998472228
9415	2022-06-07	AMZN	122.01000213623047	124.0999984741211	120.62999725341797	123.0	85156700	24.020000457763672	-0.014344105316090427	0.40296570341682353
9416	2022-06-08	AMZN	122.61000061035156	123.75	120.75	121.18000030517578	64926600	23.959999084472656	-0.014796745486375773	0.36934504272877966
9417	2022-06-09	AMZN	119.98999786376953	121.30000305175781	116.0999984741211	116.1500015258789	67029800	26.09000015258789	-0.04150848957443054	0.2764264105438723
9418	2022-06-10	AMZN	113.41999816894531	114.5	109.05000305175781	109.6500015258789	87266000	27.75	-0.05596211721574329	0.1563526022384308
9419	2022-06-13	AMZN	104.19000244140625	106.54000091552734	101.86000061035156	103.66999816894531	99277700	34.02000045776367	-0.05453719355874542	0.04588463658514758
9420	2022-06-14	AMZN	104.19000244140625	104.87999725341797	101.43000030517578	102.30999755859375	69728800	32.689998626708984	-0.013118555361940287	0.020761490033972662
9421	2022-06-15	AMZN	103.86000061035156	109.05999755859375	103.52999877929688	107.66999816894531	85011100	29.6200008392334	0.052389802934770247	0.11977621092695774
9422	2022-06-16	AMZN	104.47000122070312	104.58000183105469	102.01000213623047	103.66000366210938	82186300	32.95000076293945	-0.037243378610853584	0.04570000912392823
9423	2022-06-17	AMZN	102.80000305175781	106.9800033569336	102.51000213623047	106.22000122070312	99772100	31.1299991607666	0.02469609751257895	0.09299057160284888
9424	2022-06-21	AMZN	108.19999694824219	111.62999725341797	103.55999755859375	108.68000030517578	70901200	30.190000534057617	0.023159471438541024	0.13843387291062292
9425	2022-06-22	AMZN	107.43000030517578	112.12999725341797	107.0199966430664	108.94999694824219	60040100	28.950000762939453	0.0024843268523027096	0.14342149216641806
9426	2022-06-23	AMZN	110.38999938964844	113.0	107.93000030517578	112.44000244140625	64345300	29.049999237060547	0.0320330939965241	0.2078919922542826
9427	2022-06-24	AMZN	112.37999725341797	116.70999908447266	111.43000030517578	116.45999908447266	69867600	27.229999542236328	0.03575237064906034	0.28215296245552474
9428	2022-06-27	AMZN	117.08999633789062	117.9800033569336	112.69999694824219	113.22000122070312	62133200	26.950000762939453	-0.027820692849391482	0.22230082670101664
9429	2022-06-28	AMZN	113.5	114.8499984741211	107.04000091552734	107.4000015258789	74942900	28.360000610351562	-0.05140434227234392	0.11478859167116261
9430	2022-06-29	AMZN	107.37999725341797	110.98999786376953	106.91000366210938	108.91999816894531	66375300	28.15999984741211	0.014152668728781626	0.1428673279087734
9431	2022-06-30	AMZN	108.11000061035156	108.18000030517578	102.5199966430664	106.20999908447266	97679400	28.709999084472656	-0.024880638358707907	0.09280580320463623
9432	2022-07-01	AMZN	106.29000091552734	109.75	105.8499984741211	109.55999755859375	73021200	26.700000762939453	0.03154127203651247	0.15468996852850356
9433	2022-07-05	AMZN	107.5999984741211	114.08000183105469	106.31999969482422	113.5	76583700	27.540000915527344	0.035962053023039786	0.22747321435502443
9434	2022-07-06	AMZN	113.20999908447266	115.4800033569336	112.01000213623047	114.33000183105469	66958900	26.729999542236328	0.007312791463036872	0.24280574985582842
9435	2022-07-07	AMZN	113.8499984741211	116.98999786376953	113.48999786376953	116.33000183105469	57872300	26.079999923706055	0.01749322109655349	0.2797515370267335
9436	2022-07-08	AMZN	114.5999984741211	116.58000183105469	113.69000244140625	115.54000091552734	45719700	24.639999389648438	-0.006791033294013538	0.2651579341817868
9437	2022-07-11	AMZN	114.08000183105469	114.30000305175781	110.87000274658203	111.75	53487600	26.170000076293945	-0.03280250030721621	0.19514565058048247
9438	2022-07-12	AMZN	112.16000366210938	113.2300033569336	108.33999633789062	109.22000122070312	54280300	27.290000915527344	-0.022639810105564928	0.1484092523592065
9439	2022-07-13	AMZN	107.02999877929688	111.77999877929688	106.01000213623047	110.4000015258789	61353800	26.81999969482422	0.010803884746268588	0.1702072724275202
9440	2022-07-14	AMZN	110.23999786376953	111.18000030517578	107.58000183105469	110.62999725341797	51163100	26.399999618530273	0.002083294604712016	0.17445595902745806
9441	2022-07-15	AMZN	112.5	115.58999633789062	111.58999633789062	113.55000305175781	84317800	24.229999542236328	0.02639434033114041	0.22839691540909438
9442	2022-07-18	AMZN	115.0	117.23999786376953	113.1500015258789	113.76000213623047	59115400	25.299999237060547	0.0018493974357440823	0.2322762061496002
9443	2022-07-19	AMZN	115.69999694824219	118.94999694824219	114.02999877929688	118.20999908447266	60990000	24.5	0.03911741266419111	0.31448052623006667
9444	2022-07-20	AMZN	118.62000274658203	123.4800033569336	118.31999969482422	122.7699966430664	71268300	23.8799991607666	0.03857539627705431	0.3987168758798924
9445	2022-07-21	AMZN	123.19999694824219	124.8499984741211	121.26000213623047	124.62999725341797	60239900	23.110000610351562	0.01515028639903937	0.4330764692237936
9446	2022-07-22	AMZN	125.01000213623047	125.5	121.3499984741211	122.41999816894531	51463800	23.030000686645508	-0.017732481209791984	0.3922513913123827
9447	2022-07-25	AMZN	122.69999694824219	123.63999938964844	120.02999877929688	121.13999938964844	50221300	23.360000610351562	-0.010455798059483823	0.3686061100729224
9448	2022-07-26	AMZN	115.79000091552734	118.1500015258789	114.52999877929688	114.80999755859375	67075100	24.690000534057617	-0.052253606265046715	0.2516726598521294
9449	2022-07-27	AMZN	117.30999755859375	121.9000015258789	117.16000366210938	120.97000122070312	61582000	23.239999771118164	0.0536538959419941	0.3654657519882738
9450	2022-07-28	AMZN	121.56999969482422	122.83999633789062	118.08000183105469	122.27999877929688	82245500	22.329999923706055	0.010829110898360028	0.3896651974853788
9451	2022-07-29	AMZN	134.89999389648438	137.64999389648438	132.41000366210938	134.9499969482422	148892900	21.329999923706055	0.10361464095050721	0.6237167253881841
9452	2022-08-01	AMZN	134.9600067138672	138.8300018310547	133.50999450683594	135.38999938964844	76846900	22.84000015258789	0.0032604850044939404	0.631844843665621
9453	2022-08-02	AMZN	134.72000122070312	137.44000244140625	134.08999633789062	134.16000366210938	61922400	23.93000030517578	-0.009084834427092181	0.6091232634802307
9454	2022-08-03	AMZN	136.2100067138672	140.49000549316406	136.0500030517578	139.52000427246094	71827800	21.950000762939453	0.039952299225118226	0.7081379843732157
9455	2022-08-04	AMZN	140.5800018310547	143.55999755859375	139.5500030517578	142.57000732421875	70585000	21.440000534057617	0.021860686341448332	0.7644803661836433
9456	2022-08-05	AMZN	140.10000610351562	142.86000061035156	139.60000610351562	140.8000030517578	50686900	21.149999618530273	-0.012414983387324718	0.731783265612676
9457	2022-08-08	AMZN	142.0500030517578	144.22999572753906	138.2899932861328	139.41000366210938	52229000	21.290000915527344	-0.009872154542052702	0.7061059548038565
9458	2022-08-09	AMZN	138.0500030517578	138.9499969482422	136.2100067138672	137.8300018310547	40434700	21.770000457763672	-0.011333489631663474	0.6769187491139631
